date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:54:37	4663/4663	---M--	200	added ('OK')	text/html	etag:%221237-3c68999e6f040%22	https://science.widener.edu/svb/tutorial/convertvolcsn7.html	science.widener.edu/svb/tutorial/convertvolcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:54:38	4767/4767	---M--	200	added ('OK')	text/html	etag:%22129f-3c68999d7ae00%22	https://science.widener.edu/svb/tutorial/convertmasscsn7.html	science.widener.edu/svb/tutorial/convertmasscsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:54:39	5409/5409	---M--	200	added ('OK')	text/html	etag:%221521-3c68999c86bc0%22	https://science.widener.edu/svb/tutorial/convertlengthcsn7.html	science.widener.edu/svb/tutorial/convertlengthcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:54:40	5005/5005	---M--	200	added ('OK')	text/html	etag:%22138d-3c68999b92980%22	https://science.widener.edu/svb/tutorial/convertdensitycsn7.html	science.widener.edu/svb/tutorial/convertdensitycsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:54:41	5109/5109	---M--	200	added ('OK')	text/html	etag:%2213f5-3c6899a0574c0%22	https://science.widener.edu/svb/tutorial/convtempcsn7.html	science.widener.edu/svb/tutorial/convtempcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:54:42	10574/10574	---M--	200	added ('OK')	text/html	etag:%22294e-3c689a4183100%22	https://science.widener.edu/svb/tutorial/protonscsn7.html	science.widener.edu/svb/tutorial/protonscsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:54:43	8756/8756	---M--	200	added ('OK')	text/html	etag:%222234-3c6899512fa00%22	https://science.widener.edu/svb/tutorial/atomsmolescsn7.html	science.widener.edu/svb/tutorial/atomsmolescsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:54:44	7578/7578	---M--	200	added ('OK')	text/html	etag:%221d9a-3c689a2d7c1c0%22	https://science.widener.edu/svb/tutorial/namingcsn7.html	science.widener.edu/svb/tutorial/namingcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:54:45	8052/8052	---M--	200	added ('OK')	text/html	etag:%221f74-3c689a76eaf00%22	https://science.widener.edu/svb/tutorial/stocknamingcsn7.html	science.widener.edu/svb/tutorial/stocknamingcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:54:46	8322/8322	---M--	200	added ('OK')	text/html	etag:%222082-3c689a29ab8c0%22	https://science.widener.edu/svb/tutorial/namestoformulascsn7.html	science.widener.edu/svb/tutorial/namestoformulascsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:54:47	10172/10172	---M--	200	added ('OK')	text/html	etag:%2227bc-3c6899d2e2c00%22	https://science.widener.edu/svb/tutorial/gfwscsn7.html	science.widener.edu/svb/tutorial/gfwscsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:54:48	5352/5352	---M--	200	added ('OK')	text/html	etag:%2214e8-3c689a1f2e000%22	https://science.widener.edu/svb/tutorial/massmolescsn7.html	science.widener.edu/svb/tutorial/massmolescsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:54:49	5904/5904	---M--	200	added ('OK')	text/html	etag:%221710-3c6899ca4d7c0%22	https://science.widener.edu/svb/tutorial/formsmassescsn7.html	science.widener.edu/svb/tutorial/formsmassescsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:54:50	13071/13071	---M--	200	added ('OK')	text/html	etag:%22330f-3c689a1d45b80%22	https://science.widener.edu/svb/tutorial/massformulawpcsn7.html	science.widener.edu/svb/tutorial/massformulawpcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:54:51	11240/11240	---M--	200	added ('OK')	text/html	etag:%222be8-3c689a38edcc0%22	https://science.widener.edu/svb/tutorial/percentcompcsn7.html	science.widener.edu/svb/tutorial/percentcompcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:54:52	13544/13544	---M--	200	added ('OK')	text/html	etag:%2234e8-3c6899b08db00%22	https://science.widener.edu/svb/tutorial/empiricalformulascsn7.html	science.widener.edu/svb/tutorial/empiricalformulascsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:54:53	11262/11262	---M--	200	added ('OK')	text/html	etag:%222bfe-3c689998b62c0%22	https://science.widener.edu/svb/tutorial/combustionanalysiscsn7.html	science.widener.edu/svb/tutorial/combustionanalysiscsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:54:54	3026/3026	---M--	200	added ('OK')	text/html	etag:%22bd2-3c689a567e280%22	https://science.widener.edu/svb/tutorial/rxnbalancingcsn7.html	science.widener.edu/svb/tutorial/rxnbalancingcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:54:55	4403/4403	---M--	200	added ('OK')	text/html	etag:%221133-3c689a5f136c0%22	https://science.widener.edu/svb/tutorial/rxnsgramstogramscsn7.html	science.widener.edu/svb/tutorial/rxnsgramstogramscsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:54:56	4247/4247	---M--	200	added ('OK')	text/html	etag:%221097-3c689a5f136c0%22	https://science.widener.edu/svb/tutorial/rxnsmolestomolescsn7.html	science.widener.edu/svb/tutorial/rxnsmolestomolescsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:54:57	5480/5480	---M--	200	added ('OK')	text/html	etag:%221568-3c6899d1ee9c0%22	https://science.widener.edu/svb/tutorial/genstoichiometrycsn7.html	science.widener.edu/svb/tutorial/genstoichiometrycsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:54:58	5180/5180	---M--	200	added ('OK')	text/html	etag:%22143c-3c689a10dfe40%22	https://science.widener.edu/svb/tutorial/limitreagentcsn7.html	science.widener.edu/svb/tutorial/limitreagentcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:54:59	5196/5196	---M--	200	added ('OK')	text/html	etag:%22144c-3c689a3bca380%22	https://science.widener.edu/svb/tutorial/percentyieldcsn7.html	science.widener.edu/svb/tutorial/percentyieldcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:00	5002/5002	---M--	200	added ('OK')	text/html	etag:%22138a-3c689a8af1e40%22	https://science.widener.edu/svb/tutorial/usinglimitreagentcsn7.html	science.widener.edu/svb/tutorial/usinglimitreagentcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:01	5050/5050	---M--	200	added ('OK')	text/html	etag:%2213ba-3c689a408eec0%22	https://science.widener.edu/svb/tutorial/precipitationcsn7.html	science.widener.edu/svb/tutorial/precipitationcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:02	4059/4059	---M--	200	added ('OK')	text/html	etag:%22fdb-3c689944c9cc0%22	https://science.widener.edu/svb/tutorial/acidorbasecsn7.html	science.widener.edu/svb/tutorial/acidorbasecsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:03	5560/5560	---M--	200	added ('OK')	text/html	etag:%2215b8-3c689a3ea6a40%22	https://science.widener.edu/svb/tutorial/phdrillcsn7.html	science.widener.edu/svb/tutorial/phdrillcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:04	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Dec%202023%2022:55:04%20GMT	https://science.widener.edu/svb/tutorial/phrelationscsn7.html	science.widener.edu/svb/tutorial/phrelationscsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:05	6258/6258	---M--	200	added ('OK')	text/html	etag:%221872-3c689946b2140%22	https://science.widener.edu/svb/tutorial/acidsolscsn7.html	science.widener.edu/svb/tutorial/acidsolscsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:06	15372/15372	---M--	200	added ('OK')	text/html	etag:%223c0c-3c6899376fd40%22	https://science.widener.edu/svb/tutorial/acidbasecompletevaluescsn7.html	science.widener.edu/svb/tutorial/acidbasecompletevaluescsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:07	6052/6052	---M--	200	added ('OK')	text/html	etag:%2217a4-3c689a81687c0%22	https://science.widener.edu/svb/tutorial/titrationscsn7.html	science.widener.edu/svb/tutorial/titrationscsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:08	6099/6099	---M--	200	added ('OK')	text/html	etag:%2217d3-3c689a8fb6980%22	https://science.widener.edu/svb/tutorial/waterheatcsn7.html	science.widener.edu/svb/tutorial/waterheatcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:09	6866/6866	---M--	200	added ('OK')	text/html	etag:%221ad2-3c6899da83e00%22	https://science.widener.edu/svb/tutorial/heatxfer1csn7.html	science.widener.edu/svb/tutorial/heatxfer1csn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:10	8806/8806	---M--	200	added ('OK')	text/html	etag:%222266-3c6899db78040%22	https://science.widener.edu/svb/tutorial/heatxfer1wpcsn7.html	science.widener.edu/svb/tutorial/heatxfer1wpcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:11	7530/7530	---M--	200	added ('OK')	text/html	etag:%221d6a-3c6899dc6c280%22	https://science.widener.edu/svb/tutorial/heatxfer2csn7.html	science.widener.edu/svb/tutorial/heatxfer2csn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:12	6117/6117	---M--	200	added ('OK')	text/html	etag:%2217e5-3c689a7e8c100%22	https://science.widener.edu/svb/tutorial/thermoequationscsn7.html	science.widener.edu/svb/tutorial/thermoequationscsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:13	17591/17591	---M--	200	added ('OK')	text/html	etag:%2244b7-3c6899e6e9b40%22	https://science.widener.edu/svb/tutorial/hesslawcsn7.html	science.widener.edu/svb/tutorial/hesslawcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:14	7208/7208	---M--	200	added ('OK')	text/html	etag:%221c28-3c689a90aabc0%22	https://science.widener.edu/svb/tutorial/wavefreqcsn7.html	science.widener.edu/svb/tutorial/wavefreqcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:15	10849/10849	---M--	200	added ('OK')	text/html	etag:%222a61-3c6899f25b640%22	https://science.widener.edu/svb/tutorial/hydrogenspeccsn7.html	science.widener.edu/svb/tutorial/hydrogenspeccsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:16	7347/7347	---M--	200	added ('OK')	text/html	etag:%221cb3-3c6899a23f940%22	https://science.widener.edu/svb/tutorial/debrogliecsn7.html	science.widener.edu/svb/tutorial/debrogliecsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:17	7079/7079	---M--	200	added ('OK')	text/html	etag:%221ba7-3c689a436b580%22	https://science.widener.edu/svb/tutorial/qnumberscsn7.html	science.widener.edu/svb/tutorial/qnumberscsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:18	10093/10093	---M--	200	added ('OK')	text/html	etag:%22276d-3c6899c3a0800%22	https://science.widener.edu/svb/tutorial/estructurescsn7.html	science.widener.edu/svb/tutorial/estructurescsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:19	6669/6669	---M--	200	added ('OK')	text/html	etag:%221a0d-3c68996166040%22	https://science.widener.edu/svb/tutorial/boyleslawcsn7.html	science.widener.edu/svb/tutorial/boyleslawcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:20	7148/7148	---M--	200	added ('OK')	text/html	etag:%221bec-3c68996be3900%22	https://science.widener.edu/svb/tutorial/charleslawcsn7.html	science.widener.edu/svb/tutorial/charleslawcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:21	6858/6858	---M--	200	added ('OK')	text/html	etag:%221aca-3c68995223c40%22	https://science.widener.edu/svb/tutorial/avogadroslawcsn7.html	science.widener.edu/svb/tutorial/avogadroslawcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:22	7945/7945	---M--	200	added ('OK')	text/html	etag:%221f09-3c6899793d880%22	https://science.widener.edu/svb/tutorial/combinedgascsn7.html	science.widener.edu/svb/tutorial/combinedgascsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:23	6011/6011	---M--	200	added ('OK')	text/html	etag:%22177b-3c6899f34f880%22	https://science.widener.edu/svb/tutorial/idealgascsn7.html	science.widener.edu/svb/tutorial/idealgascsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:24	9031/9031	---M--	200	added ('OK')	text/html	etag:%222347-3c6899d89b980%22	https://science.widener.edu/svb/tutorial/grahamslawcsn7.html	science.widener.edu/svb/tutorial/grahamslawcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:25	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Dec%202023%2022:55:25%20GMT	https://science.widener.edu/svb/tutorial/raoultslaw-1csn7.html	science.widener.edu/svb/tutorial/raoultslaw-1csn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:26	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Dec%202023%2022:55:26%20GMT	https://science.widener.edu/svb/tutorial/raoultslaw-2csn7.html	science.widener.edu/svb/tutorial/raoultslaw-2csn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:27	4311/4311	---M--	200	added ('OK')	text/html	etag:%2210d7-3c689a25dafc0%22	https://science.widener.edu/svb/tutorial/molarity1csn7.html	science.widener.edu/svb/tutorial/molarity1csn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:28	8314/8314	---M--	200	added ('OK')	text/html	etag:%22207a-3c689a26cf200%22	https://science.widener.edu/svb/tutorial/molarity2csn7.html	science.widener.edu/svb/tutorial/molarity2csn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:29	6859/6859	---M--	200	added ('OK')	text/html	etag:%221acb-3c689a3705840%22	https://science.widener.edu/svb/tutorial/osmoticcsn7.html	science.widener.edu/svb/tutorial/osmoticcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:30	8200/8200	---M--	200	added ('OK')	text/html	etag:%222008-3c6899cd29e80%22	https://science.widener.edu/svb/tutorial/freezingcsn7.html	science.widener.edu/svb/tutorial/freezingcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:31	9016/9016	---M--	200	added ('OK')	text/html	etag:%222338-3c6899fec1380%22	https://science.widener.edu/svb/tutorial/kineticscsn7.html	science.widener.edu/svb/tutorial/kineticscsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:32	17938/17938	---M--	200	added ('OK')	text/html	etag:%224612-3c689a8cda2c0%22	https://science.widener.edu/svb/tutorial/usingratelawscsn7.html	science.widener.edu/svb/tutorial/usingratelawscsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:33	17921/17921	---M--	200	added ('OK')	text/html	etag:%224601-3c6899ebae680%22	https://science.widener.edu/svb/tutorial/hlivescsn7.html	science.widener.edu/svb/tutorial/hlivescsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:34	7138/7138	---M--	200	added ('OK')	text/html	etag:%221be2-3c68994c6aec0%22	https://science.widener.edu/svb/tutorial/arrheniuscsn7.html	science.widener.edu/svb/tutorial/arrheniuscsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:35	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Dec%202023%2022:55:35%20GMT	https://science.widener.edu/svb/tutorial/calckcsn7.html	science.widener.edu/svb/tutorial/calckcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:36	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Dec%202023%2022:55:36%20GMT	https://science.widener.edu/svb/tutorial/advcalckcsn7.html	science.widener.edu/svb/tutorial/advcalckcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:37	10317/10317	---M--	200	added ('OK')	text/html	etag:%22284d-3c68996813000%22	https://science.widener.edu/svb/tutorial/calceqconccsn7.html	science.widener.edu/svb/tutorial/calceqconccsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:38	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Dec%202023%2022:55:38%20GMT	https://science.widener.edu/svb/tutorial/qvskcsn7.html	science.widener.edu/svb/tutorial/qvskcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:39	10606/10606	---M--	200	added ('OK')	text/html	etag:%22296e-3c689a0291c80%22	https://science.widener.edu/svb/tutorial/lechateliercsn7.html	science.widener.edu/svb/tutorial/lechateliercsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:40	11650/11650	---M--	200	added ('OK')	text/html	etag:%222d82-3c689996cde40%22	https://science.widener.edu/svb/tutorial/combinequilcsn7.html	science.widener.edu/svb/tutorial/combinequilcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:41	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Dec%202023%2022:55:41%20GMT	https://science.widener.edu/svb/tutorial/kckpcsn7.html	science.widener.edu/svb/tutorial/kckpcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:42	10060/10060	---M--	200	added ('OK')	text/html	etag:%22274c-3c68993e1cd00%22	https://science.widener.edu/svb/tutorial/acidbasereactionscsn7.html	science.widener.edu/svb/tutorial/acidbasereactionscsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:43	7277/7277	---M--	200	added ('OK')	text/html	etag:%221c6d-3c68996536940%22	https://science.widener.edu/svb/tutorial/bufferscompcsn7.html	science.widener.edu/svb/tutorial/bufferscompcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:44	8090/8090	---M--	200	added ('OK')	text/html	etag:%221f9a-3c6899662ab80%22	https://science.widener.edu/svb/tutorial/bufferspropscsn7.html	science.widener.edu/svb/tutorial/bufferspropscsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:45	7714/7714	---M--	200	added ('OK')	text/html	etag:%221e22-3c689a61efd80%22	https://science.widener.edu/svb/tutorial/saltsolscsn7.html	science.widener.edu/svb/tutorial/saltsolscsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:46	6648/6648	---M--	200	added ('OK')	text/html	etag:%2219f8-3c689a60fbb40%22	https://science.widener.edu/svb/tutorial/saltcomioncsn7.html	science.widener.edu/svb/tutorial/saltcomioncsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:47	11466/11466	---M--	200	added ('OK')	text/html	etag:%222cca-3c6899540c0c0%22	https://science.widener.edu/svb/tutorial/balanceredoxcsn7.html	science.widener.edu/svb/tutorial/balanceredoxcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:48	9155/9155	---M--	200	added ('OK')	text/html	etag:%2223c3-3c6899671edc0%22	https://science.widener.edu/svb/tutorial/calceocsn7.html	science.widener.edu/svb/tutorial/calceocsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:49	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Dec%202023%2022:55:49%20GMT	https://science.widener.edu/svb/tutorial/eandkcsn7.html	science.widener.edu/svb/tutorial/eandkcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:50	11163/11163	---M--	200	added ('OK')	text/html	etag:%222b9b-3c6899c67cec0%22	https://science.widener.edu/svb/tutorial/faradaycsn7.html	science.widener.edu/svb/tutorial/faradaycsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:51	16117/16117	---M--	200	added ('OK')	text/html	etag:%223ef5-3c689a314cac0%22	https://science.widener.edu/svb/tutorial/nernstcsn7.html	science.widener.edu/svb/tutorial/nernstcsn7.html	(from https://science.widener.edu/svb/tutorial/index.html)
17:55:52	5706/5706	---M--	200	added ('OK')	text/html	etag:%22164a-3e746e520f000%22	https://science.widener.edu/svb/tutorial/sigfigures.html	science.widener.edu/svb/tutorial/sigfigures.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:55:53	4399/4399	---M--	200	added ('OK')	text/html	etag:%22112f-3e746e520f000%22	https://science.widener.edu/svb/tutorial/scinot.html	science.widener.edu/svb/tutorial/scinot.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:55:54	4220/4220	---M--	200	added ('OK')	text/html	etag:%22107c-3e746e44b5080%22	https://science.widener.edu/svb/tutorial/density.html	science.widener.edu/svb/tutorial/density.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:55:55	4205/4205	---M--	200	added ('OK')	text/html	etag:%22106d-3e746e4e3e700%22	https://science.widener.edu/svb/tutorial/percents.html	science.widener.edu/svb/tutorial/percents.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:55:56	139/139	---M--	200	added ('OK')	text/html	etag:%228b-3c689a72263c0%22	https://science.widener.edu/svb/tutorial/startdensitywp.html	science.widener.edu/svb/tutorial/startdensitywp.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:55:57	5489/5489	---M--	200	added ('OK')	text/html	etag:%221571-3e746e43c0e40%22	https://science.widener.edu/svb/tutorial/convertvols.html	science.widener.edu/svb/tutorial/convertvols.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:55:58	5495/5495	---M--	200	added ('OK')	text/html	etag:%221577-3e746e43c0e40%22	https://science.widener.edu/svb/tutorial/convertmass.html	science.widener.edu/svb/tutorial/convertmass.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:55:59	5898/5898	---M--	200	added ('OK')	text/html	etag:%22170a-3e746e43c0e40%22	https://science.widener.edu/svb/tutorial/convertlength.html	science.widener.edu/svb/tutorial/convertlength.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:00	5209/5209	---M--	200	added ('OK')	text/html	etag:%221459-3e746e43c0e40%22	https://science.widener.edu/svb/tutorial/convertdensity.html	science.widener.edu/svb/tutorial/convertdensity.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:01	6030/6030	---M--	200	added ('OK')	text/html	etag:%22178e-3e746e53f7480%22	https://science.widener.edu/svb/tutorial/temperatures.html	science.widener.edu/svb/tutorial/temperatures.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:02	10957/10957	---M--	200	added ('OK')	text/html	etag:%222acd-3e746e4f32940%22	https://science.widener.edu/svb/tutorial/protons.html	science.widener.edu/svb/tutorial/protons.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:03	17093/17093	---M--	200	added ('OK')	text/html	etag:%2242c5-3e746e4f32940%22	https://science.widener.edu/svb/tutorial/ptable.html	science.widener.edu/svb/tutorial/ptable.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:04	10165/10165	---M--	200	added ('OK')	text/html	etag:%2227b5-3e746e3efc300%22	https://science.widener.edu/svb/tutorial/atomsmoles.html	science.widener.edu/svb/tutorial/atomsmoles.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:05	9787/9787	---M--	200	added ('OK')	text/html	etag:%22263b-3e746e4d4a4c0%22	https://science.widener.edu/svb/tutorial/naming.html	science.widener.edu/svb/tutorial/naming.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:06	8788/8788	---M--	200	added ('OK')	text/html	etag:%222254-3e746e4d4a4c0%22	https://science.widener.edu/svb/tutorial/namestoformulas.html	science.widener.edu/svb/tutorial/namestoformulas.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:07	11302/11302	---M--	200	added ('OK')	text/html	etag:%222c26-3e746e5303240%22	https://science.widener.edu/svb/tutorial/stocknaming.html	science.widener.edu/svb/tutorial/stocknaming.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:08	5868/5868	---M--	200	added ('OK')	text/html	etag:%2216ec-3e746e4c56280%22	https://science.widener.edu/svb/tutorial/massmoles.html	science.widener.edu/svb/tutorial/massmoles.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:09	5150/5150	---M--	200	added ('OK')	text/html	etag:%22141e-3e746e469d500%22	https://science.widener.edu/svb/tutorial/formsmasses.html	science.widener.edu/svb/tutorial/formsmasses.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:10	153/153	---M--	200	added ('OK')	text/html	etag:%2299-3c689a731a600%22	https://science.widener.edu/svb/tutorial/startmassformwp.html	science.widener.edu/svb/tutorial/startmassformwp.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:11	7095/7095	---M--	200	added ('OK')	text/html	etag:%221bb7-3e746e469d500%22	https://science.widener.edu/svb/tutorial/formulas.html	science.widener.edu/svb/tutorial/formulas.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:12	165/165	---M--	200	added ('OK')	text/html	etag:%22a5-3c689a703df40%22	https://science.widener.edu/svb/tutorial/startbalancerxns.html	science.widener.edu/svb/tutorial/startbalancerxns.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:13	165/165	---M--	200	added ('OK')	text/html	etag:%22a5-3c689a740e840%22	https://science.widener.edu/svb/tutorial/startrxnmasses.html	science.widener.edu/svb/tutorial/startrxnmasses.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
